experiment,algorithm,objective,iteration,queries,samps_per_iter,objective_value,minimum_objective_value,iteration_of_minimum,random_seed,status,parameter_configuration,elapsed_seconds,error_message
samples_vs_minimum,adjoint_sensing_operator,singular_value_sum,391,100096,256,1.111838446377078e-05,1.111838446377078e-05,391,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":256,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{}}",2.277792874723673,
samples_vs_minimum,adjoint_sensing_operator,singular_value_sum,98,100352,1024,0.19045549631118774,0.19045549631118774,98,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":1024,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{}}",0.6314945416525006,
samples_vs_minimum,pseudoinverse,ky_fan_regression,12500,100000,8,0.8607693910598755,0.8607693910598755,12500,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":8,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",838.1307997498661,
samples_vs_minimum,pseudoinverse,ky_fan_regression,1563,100032,64,0.06416440010070801,0.06416440010070801,1563,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":64,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",98.16068600025028,
samples_vs_minimum,pseudoinverse,ky_fan_regression,782,100096,128,0.037882000207901,0.037882000207901,782,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":128,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",50.375217041000724,
samples_vs_minimum,pseudoinverse,ky_fan_regression,391,100096,256,0.04062025994062424,0.04062025994062424,391,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":256,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",25.86947137489915,
samples_vs_minimum,pseudoinverse,ky_fan_regression,98,100352,1024,0.23638196289539337,0.23638196289539337,98,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":1024,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",7.459550833329558,
samples_vs_minimum,pseudoinverse,singular_value_sum,12500,100000,8,0.0007370904204435647,0.0007370904204435647,12500,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":8,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",905.7334962496534,
samples_vs_minimum,pseudoinverse,singular_value_sum,1563,100032,64,1.904719056255999e-06,1.904719056255999e-06,1563,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":64,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",103.28538799937814,
samples_vs_minimum,pseudoinverse,singular_value_sum,782,100096,128,1.4701655004500935e-07,1.4701655004500935e-07,782,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":128,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",53.23706520907581,
samples_vs_minimum,pseudoinverse,singular_value_sum,391,100096,256,4.3071653976767266e-07,4.3071653976767266e-07,391,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":256,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",25.898654375225306,
samples_vs_minimum,pseudoinverse,singular_value_sum,98,100352,1024,0.03079504892230034,0.03079504892230034,98,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":1024,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",8.488999749533832,
samples_vs_minimum,rangefinder,ky_fan_regression,,,,,,,2027,not_applicable,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":64,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{}}",,rangefinder does not use samps_per_iter
samples_vs_minimum,rangefinder,singular_value_sum,,,,,,,2027,not_applicable,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":64,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{}}",,rangefinder does not use samps_per_iter
samples_vs_minimum,spectral_iterative_hard_thresholding,ky_fan_regression,12500,100000,8,5.053378582000732,5.053378582000732,12500,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":8,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",240.19738758262247,
samples_vs_minimum,spectral_iterative_hard_thresholding,ky_fan_regression,1563,100032,64,2.682321071624756,2.682321071624756,1563,2027,success,"{""base_optimizer_parameters"":{""linesearch"":true,""sampling_dist"":""gaussian"",""sampling_scheme"":""full-rank"",""samps_per_iter"":64,""step_size"":0.03,""target_rank"":3},""data_seed"":2025,""initialization_seed"":2026,""matrix_shape"":[30,30],""max_queries"":100000,""objective_noise"":0.0,""optimizer_seed"":2027,""recovery_parameters"":{""iters"":20}}",30.60371166560799,
